x,y,pet,t,ntzg,hour
8.464282104253602,49.48728368852426,45.8091,35.4162,20,14
8.464281613521592,49.48732866082508,45.809,35.4151,20,14
8.464379593576917,49.484675614113556,45.7168,35.4659,20,14
8.464379102979352,49.484720586435465,45.8507,35.4677,20,14
8.464378612380559,49.48476555875703,45.8509,35.468,20,14
8.46437812178054,49.48481053107823,45.8506,35.4666,20,14
8.46437763117929,49.48485550339908,45.8463,35.4643,20,14
8.464377140576815,49.484900475719584,45.8449,35.4619,20,14
8.464376649973111,49.48494544803971,44.5903,35.4603,20,14
8.46437615936818,49.4849904203595,35.7719,33.9629,22,14
8.46437566876202,49.48503539267893,35.7661,33.9501,22,14
8.464375178154633,49.48508036499801,45.8463,35.4653,20,14
8.464374687546018,49.485125337316724,45.852,35.4701,20,14
8.464374196936175,49.48517030963508,45.712,35.474,20,14
8.464373706325105,49.485215281953096,35.9359,33.8299,22,14
8.464373215712808,49.485260254270756,36.2333,33.8033,9,14
8.464372725099281,49.48530522658805,45.659,35.476,20,14
8.464372234484527,49.48535019890499,45.8573,35.4743,20,14
8.464371743868545,49.48539517122158,45.8528,35.4718,20,14
8.464371253251336,49.48544014353782,45.8519,35.4689,20,14
8.464370762632898,49.48548511585369,45.8468,35.4659,20,14
8.464370272013232,49.48553008816921,45.6362,35.4272,20,14
8.46436978139234,49.48557506048439,35.2497,33.4157,22,14
8.464369290770218,49.4856200327992,42.0347,34.4397,22,14
8.46436880014687,49.48566500511366,33.4806,33.3336,24,14
8.464368309522294,49.48570997742777,41.0156,33.8086,22,14
8.464367818896488,49.485754949741505,41.5866,34.4596,22,14
8.464367328269457,49.48579992205491,41.7804,34.6724,22,14
8.464366837641196,49.485844894367936,42.0319,34.8109,22,14
8.464366347011708,49.48588986668064,42.2181,34.9231,22,14
8.464365856380992,49.48593483899296,42.842,35.0851,22,14
8.46436536574905,49.48597981130492,35.7285,33.7485,22,14
8.464364875115876,49.48602478361654,45.6851,35.4471,20,14
8.464364384481478,49.4860697559278,44.8003,35.4464,20,14
8.464363893845851,49.48611472823872,35.9783,33.8803,22,14
8.464363403208994,49.48615970054927,35.906,33.904,22,14
8.464362912570913,49.48620467285947,45.0197,35.4528,22,14
8.4643624219316,49.4862496451693,45.8259,35.4399,20,14
8.464361931291064,49.486294617478784,45.8267,35.4427,20,14
8.464361440649297,49.48633958978793,45.8316,35.4456,20,14
8.464360950006302,49.4863845620967,35.6251,33.8381,20,14
8.464360459362078,49.48642953440513,34.8379,33.0689,22,14
8.464359968716629,49.4864745067132,43.8041,34.9281,22,14
8.464359478069948,49.486519479020906,43.3093,34.4174,22,14
8.464358987422044,49.48656445132826,41.958,32.988,22,14
8.46435849677291,49.48660942363526,29.697,27.231,31,14
8.464358006122547,49.48665439594191,44.9518,34.4319,21,14
8.464357515470956,49.4866993682482,45.7323,35.3223,20,14
8.464357024818138,49.48674434055415,45.8208,35.4358,20,14
8.464356534164093,49.48678931285971,45.8179,35.4309,20,14
8.464356043508818,49.48683428516495,45.82,35.4271,20,14
8.464355552852316,49.486879257469816,45.8186,35.4236,20,14
8.464355062194588,49.486924229774324,45.746,35.421,20,14
8.46435457153563,49.4869692020785,44.282,35.408,22,14
8.464354080875443,49.48701417438231,43.6625,35.3715,22,14
8.46435359021403,49.48705914668575,43.6556,35.3696,22,14
8.464353099551388,49.48710411898885,44.3619,35.4119,22,14
8.464352608887518,49.487149091291585,45.6896,35.4156,20,14
